# time         sensor    measurable   value
1393168834     6      0      236.0000
1393168834     6      1      0.0000
1393168845     1      0      0.5140
1393168845     2      0      1.7200
1393168845     6      0      236.0000
1393168845     6      1      0.0000
1393168856     1      0      0.7460
1393168856     2      0      1.7540
1393168856     6      0      236.0000
1393168856     6      1      0.0000
1393168867     1      0      0.5140
1393168867     2      0      1.5390
1393168867     6      0      236.0000
1393168867     6      1      0.0000
1393168878     1      0      0.5140
1393168878     2      0      1.4370
1393168878     6      0      236.0000
1393168878     6      1      0.0000
1393168889     1      0      0.5140
1393168889     2      0      1.4190
1393168889     6      0      236.0000
1393168889     6      1      0.0000
1393168900     1      0      0.5140
1393168900     2      0      1.4190
1393168900     6      0      236.0000
1393168900     6      1      0.0000
1393168911     1      0      0.5140
1393168911     2      0      1.3480
1393168911     6      0      236.0000
1393168911     6      1      0.0000
1393168922     1      0      0.7460
1393168922     2      0      1.3850
1393168922     6      0      236.0000
1393168922     6      1      0.0000
1393168933     1      0      0.5140
1393168933     2      0      1.3850
1393168933     6      0      236.0000
1393168933     6      1      0.0000
1393168944     1      0      0.5140
1393168944     2      0      1.4190
1393168944     6      0      236.0000
1393168944     6      1      0.0000
1393168955     1      0      0.4070
1393168955     2      0      1.3140
1393168955     6      0      236.0000
1393168955     6      1      0.0000
1393168966     1      0      0.5140
1393168966     2      0      1.2440
1393168966     6      0      236.0000
1393168966     6      1      0.0000
1393168977     1      0      0.3360
1393168977     2      0      1.2360
1393168977     6      0      236.0000
1393168977     6      1      0.0000
1393168988     1      0      0.4070
1393168988     2      0      1.2440
1393168988     6      0      236.0000
1393168988     6      1      0.0000
1393168999     1      0      0.4070
1393168999     2      0      1.1570
1393168999     6      0      236.0000
1393168999     6      1      0.0000
1393169010     1      0      0.4070
1393169010     2      0      1.2440
1393169010     6      0      236.0000
1393169010     6      1      0.0000
1393169021     1      0      0.3360
1393169021     2      0      1.2440
1393169021     6      0      236.0000
1393169021     6      1      0.0000
1393169032     1      0      0.3360
1393169032     2      0      1.2100
1393169032     6      0      236.0000
1393169032     6      1      0.0000
1393169043     1      0      0.4070
1393169043     2      0      1.2360
1393169043     6      0      236.0000
1393169043     6      1      0.0000
1393169054     1      0      0.5140
1393169054     2      0      1.2360
1393169054     6      0      236.0000
1393169054     6      1      0.0000
1393169065     1      0      0.5140
1393169065     2      0      1.2360
1393169065     6      0      236.0000
1393169065     6      1      0.0000
1393169076     1      0      0.7460
1393169076     2      0      1.3060
1393169076     6      0      236.0000
1393169076     6      1      0.0000
1393169087     1      0      0.5140
1393169087     2      0      1.2440
1393169087     6      0      236.0000
1393169087     6      1      0.0000
1393169098     1      0      0.5140
1393169098     2      0      1.2360
1393169098     6      0      236.0000
1393169098     6      1      0.0000
1393169109     1      0      0.4070
1393169109     2      0      1.2280
1393169109     6      0      236.0000
1393169109     6      1      0.0000
1393169120     1      0      0.3360
1393169120     2      0      1.2440
1393169120     6      0      236.0000
1393169120     6      1      0.0000
1393169131     1      0      0.4070
1393169131     2      0      1.2360
1393169131     6      0      236.0000
1393169131     6      1      0.0000
1393169142     1      0      0.4070
1393169142     2      0      1.2360
1393169142     6      0      236.0000
1393169142     6      1      0.0000
1393169153     1      0      0.5140
1393169153     2      0      1.3060
1393169153     6      0      236.0000
1393169153     6      1      0.0000
1393169164     1      0      0.5140
1393169164     2      0      1.3480
1393169164     6      0      236.0000
1393169164     6      1      0.0000
1393169175     1      0      0.5140
1393169175     2      0      1.3060
1393169175     6      0      236.0000
1393169175     6      1      0.0000
1393169186     1      0      0.5140
1393169186     2      0      1.3850
1393169186     6      0      236.0000
1393169186     6      1      0.0000
1393169197     1      0      0.4070
1393169197     2      0      1.3480
1393169197     6      0      236.0000
1393169197     6      1      0.0000
1393169208     1      0      0.5140
1393169208     2      0      1.4370
1393169208     6      0      236.0000
1393169208     6      1      0.0000
1393169219     1      0      0.5140
1393169219     2      0      1.3670
1393169219     6      0      236.0000
1393169219     6      1      0.0000
1393169230     1      0      0.5140
1393169230     2      0      1.3670
1393169230     6      0      236.0000
1393169230     6      1      0.0000
1393169241     1      0      0.5140
1393169241     2      0      1.4010
1393169241     6      0      236.0000
1393169241     6      1      0.0000
1393169252     1      0      0.5140
1393169252     2      0      1.3670
1393169252     6      0      236.0000
1393169252     6      1      0.0000
1393169263     1      0      0.5140
1393169263     2      0      1.4190
1393169263     6      0      236.0000
1393169263     6      1      0.0000
1393169274     1      0      0.5140
1393169274     2      0      1.4530
1393169274     6      0      236.0000
1393169274     6      1      0.0000
1393169285     1      0      0.7460
1393169285     2      0      1.6620
1393169285     6      0      236.0000
1393169285     6      1      0.0000
1393169296     1      0      0.5140
1393169296     2      0      1.6280
1393169296     6      0      236.0000
1393169296     6      1      0.0000
1393169307     1      0      0.7460
1393169307     2      0      1.6670
1393169307     6      0      236.0000
1393169307     6      1      0.0000
1393169318     1      0      0.7460
1393169318     2      0      1.6800
1393169318     6      0      236.0000
1393169318     6      1      0.0000
1393169329     1      0      0.7460
1393169329     2      0      1.8610
1393169329     6      0      236.0000
1393169329     6      1      0.0000
1393169340     1      0      0.7460
1393169340     2      0      1.8870
1393169340     6      0      236.0000
1393169340     6      1      0.0000
1393169351     1      0      0.9950
1393169351     2      0      1.8870
1393169351     6      0      236.0000
1393169351     6      1      0.0000
1393169362     1      0      1.2260
1393169362     2      0      1.9240
1393169362     6      0      236.0000
1393169362     6      1      0.0000
1393169373     1      0      1.2260
1393169373     2      0      1.9240
1393169373     6      0      236.0000
1393169373     6      1      0.0000
1393169384     1      0      0.7460
1393169384     2      0      2.0260
1393169384     6      0      236.0000
1393169384     6      1      0.0000
1393169395     1      0      0.9950
1393169395     2      0      1.9920
1393169395     6      0      236.0000
1393169395     6      1      0.0000
1393169406     1      0      1.2260
1393169406     2      0      2.2090
1393169406     6      0      236.0000
1393169406     6      1      0.0000
1393169417     1      0      1.2260
1393169417     2      0      2.2060
1393169417     6      0      236.0000
1393169417     6      1      0.0000
1393169428     1      0      1.4570
1393169428     2      0      2.3710
1393169428     6      0      236.0000
1393169428     6      1      0.0000
1393169439     1      0      1.7060
1393169439     2      0      2.5170
1393169439     6      0      236.0000
1393169439     6      1      0.0000
1393169450     1      0      1.7060
1393169450     2      0      2.8070
1393169450     6      0      236.0000
1393169450     6      1      0.0000
1393169461     1      0      1.7060
1393169461     2      0      2.8910
1393169461     6      0      236.0000
1393169461     6      1      0.0000
1393169472     1      0      2.1690
1393169472     2      0      2.9430
1393169472     6      0      236.0000
1393169472     6      1      0.0000
